,True Values,Predict Values,Prediction Error,Root Mean Square Error
14739,10.0,9.988978,0.011021614074707031,0.8725482642180047
28478,10.0,9.992771,0.007228851318359375,0.8725482642180047
27680,3.0,4.9429035,-1.9429035186767578,0.8725482642180047
16092,10.0,10.012256,-0.012255668640136719,0.8725482642180047
8183,10.0,10.0079155,-0.007915496826171875,0.8725482642180047
28200,8.0,6.1397657,1.860234260559082,0.8725482642180047
15630,1.5,3.4377391,-1.9377391338348389,0.8725482642180047
28547,10.0,10.003164,-0.0031642913818359375,0.8725482642180047
1053,10.0,10.007815,-0.007815361022949219,0.8725482642180047
24845,10.0,9.994518,0.005481719970703125,0.8725482642180047
30545,10.0,9.891367,0.10863304138183594,0.8725482642180047
1041,10.0,9.915291,0.08470916748046875,0.8725482642180047
29373,10.0,9.971827,0.028173446655273438,0.8725482642180047
6789,10.0,9.757661,0.2423391342163086,0.8725482642180047
2805,10.0,10.008024,-0.008024215698242188,0.8725482642180047
2433,10.0,9.99465,0.0053501129150390625,0.8725482642180047
14003,10.0,9.939266,0.060733795166015625,0.8725482642180047
24070,10.0,10.1205,-0.1204996109008789,0.8725482642180047
1250,10.0,9.992744,0.00725555419921875,0.8725482642180047
16539,10.0,9.989433,0.01056671142578125,0.8725482642180047
29613,10.0,9.999773,0.0002269744873046875,0.8725482642180047
28458,10.0,9.985751,0.014248847961425781,0.8725482642180047
15116,10.0,10.004866,-0.0048656463623046875,0.8725482642180047
14867,8.0,8.591214,-0.5912141799926758,0.8725482642180047
1399,10.0,9.958331,0.04166889190673828,0.8725482642180047
1678,10.0,9.034125,0.9658746719360352,0.8725482642180047
6602,10.0,10.014257,-0.014257431030273438,0.8725482642180047
7461,10.0,10.000126,-0.000125885009765625,0.8725482642180047
14284,10.0,9.726651,0.2733488082885742,0.8725482642180047
14460,5.0,5.282122,-0.2821221351623535,0.8725482642180047
27677,9.0,9.910429,-0.9104290008544922,0.8725482642180047
29367,10.0,9.993459,0.006541252136230469,0.8725482642180047
1642,10.0,9.993479,0.0065212249755859375,0.8725482642180047
29356,10.0,9.57047,0.42953014373779297,0.8725482642180047
6750,10.0,9.909959,0.0900411605834961,0.8725482642180047
7276,10.0,9.974857,0.025142669677734375,0.8725482642180047
2380,10.0,9.989889,0.010110855102539062,0.8725482642180047
27570,10.0,9.128804,0.8711957931518555,0.8725482642180047
28601,10.0,10.011188,-0.011187553405761719,0.8725482642180047
15750,10.0,10.002965,-0.0029649734497070312,0.8725482642180047
13989,10.0,10.172459,-0.17245864868164062,0.8725482642180047
14767,10.0,9.950655,0.04934501647949219,0.8725482642180047
27941,6.0,3.4189541,2.5810458660125732,0.8725482642180047
16749,10.0,9.990782,0.009218215942382812,0.8725482642180047
3020,10.0,9.99052,0.009480476379394531,0.8725482642180047
1962,7.0,7.9102488,-0.9102487564086914,0.8725482642180047
7372,10.0,10.00375,-0.003749847412109375,0.8725482642180047
15815,10.0,9.9972,0.00279998779296875,0.8725482642180047
29611,10.0,10.006188,-0.006188392639160156,0.8725482642180047
24514,10.0,9.284082,0.7159175872802734,0.8725482642180047
1603,10.0,10.00691,-0.0069103240966796875,0.8725482642180047
17679,10.0,9.970039,0.02996063232421875,0.8725482642180047
30053,10.0,9.977549,0.022451400756835938,0.8725482642180047
15907,10.0,9.977644,0.022356033325195312,0.8725482642180047
7495,10.0,10.014804,-0.014803886413574219,0.8725482642180047
24404,0.25,1.8453737,-1.5953737497329712,0.8725482642180047
2028,10.0,10.048387,-0.048386573791503906,0.8725482642180047
6766,10.0,9.991157,0.008843421936035156,0.8725482642180047
2821,10.0,9.993287,0.006712913513183594,0.8725482642180047
14210,10.0,10.006445,-0.0064449310302734375,0.8725482642180047
6372,10.0,10.002005,-0.0020046234130859375,0.8725482642180047
30400,10.0,9.979123,0.02087688446044922,0.8725482642180047
15553,10.0,10.006056,-0.0060558319091796875,0.8725482642180047
15164,6.0,2.5972488,3.4027512073516846,0.8725482642180047
15343,10.0,9.8772335,0.12276649475097656,0.8725482642180047
14060,7.0,5.67779,1.3222098350524902,0.8725482642180047
3120,10.0,10.00394,-0.003939628601074219,0.8725482642180047
14320,10.0,9.97853,0.021470069885253906,0.8725482642180047
23894,10.0,9.813755,0.18624496459960938,0.8725482642180047
562,10.0,9.587248,0.4127521514892578,0.8725482642180047
24730,10.0,10.006642,-0.006642341613769531,0.8725482642180047
23972,10.0,9.91907,0.08092975616455078,0.8725482642180047
533,10.0,10.117241,-0.11724090576171875,0.8725482642180047
6268,10.0,10.134525,-0.13452529907226562,0.8725482642180047
29120,10.0,10.030006,-0.03000640869140625,0.8725482642180047
14331,10.0,10.000271,-0.000270843505859375,0.8725482642180047
29281,10.0,9.934857,0.06514263153076172,0.8725482642180047
6412,10.0,9.99659,0.00341033935546875,0.8725482642180047
15077,4.0,5.6755333,-1.6755332946777344,0.8725482642180047
15973,10.0,10.005466,-0.005466461181640625,0.8725482642180047
149,10.0,10.009707,-0.009707450866699219,0.8725482642180047
16000,10.0,10.001615,-0.0016145706176757812,0.8725482642180047
16146,10.0,9.879014,0.1209859848022461,0.8725482642180047
14480,4.0,5.7815075,-1.7815074920654297,0.8725482642180047
14500,0.25,2.4133308,-2.1633307933807373,0.8725482642180047
30220,4.0,2.4755101,1.5244898796081543,0.8725482642180047
7870,10.0,10.004915,-0.0049152374267578125,0.8725482642180047
28030,10.0,10.001431,-0.0014314651489257812,0.8725482642180047
24123,10.0,10.010681,-0.01068115234375,0.8725482642180047
13866,10.0,9.959199,0.040801048278808594,0.8725482642180047
29366,10.0,10.001233,-0.0012331008911132812,0.8725482642180047
24322,0.5,4.379818,-3.8798179626464844,0.8725482642180047
14481,4.0,2.6103818,1.389618158340454,0.8725482642180047
3101,10.0,10.006838,-0.0068378448486328125,0.8725482642180047
28884,10.0,10.017622,-0.017621994018554688,0.8725482642180047
1351,2.0,0.7679959,1.2320041060447693,0.8725482642180047
14780,0.5,1.8312753,-1.3312753438949585,0.8725482642180047
23973,10.0,10.040525,-0.04052543640136719,0.8725482642180047
14027,10.0,10.000881,-0.000881195068359375,0.8725482642180047
29767,10.0,9.972204,0.027795791625976562,0.8725482642180047
23884,10.0,10.009609,-0.009609222412109375,0.8725482642180047
41,10.0,9.948253,0.05174732208251953,0.8725482642180047
15714,10.0,9.970373,0.029626846313476562,0.8725482642180047
30359,10.0,10.005268,-0.005268096923828125,0.8725482642180047
1568,10.0,9.9984045,0.0015954971313476562,0.8725482642180047
28558,10.0,9.996796,0.003204345703125,0.8725482642180047
27806,10.0,9.879895,0.12010478973388672,0.8725482642180047
24020,10.0,9.831715,0.16828536987304688,0.8725482642180047
24677,10.0,9.999058,0.000942230224609375,0.8725482642180047
6555,10.0,10.02304,-0.023039817810058594,0.8725482642180047
16993,10.0,10.012864,-0.012864112854003906,0.8725482642180047
1601,10.0,10.002016,-0.0020160675048828125,0.8725482642180047
304,10.0,10.005614,-0.005614280700683594,0.8725482642180047
24093,10.0,9.942571,0.05742931365966797,0.8725482642180047
6401,10.0,10.017354,-0.01735401153564453,0.8725482642180047
379,10.0,9.849489,0.1505107879638672,0.8725482642180047
7833,10.0,10.011942,-0.011941909790039062,0.8725482642180047
15309,10.0,9.986262,0.013737678527832031,0.8725482642180047
2363,10.0,9.997884,0.0021162033081054688,0.8725482642180047
14251,10.0,10.026065,-0.02606487274169922,0.8725482642180047
17264,10.0,9.957036,0.04296398162841797,0.8725482642180047
14064,3.0,2.439504,0.5604960918426514,0.8725482642180047
30333,0.12,0.11155784,0.00844215869903564,0.8725482642180047
1775,10.0,10.072364,-0.07236385345458984,0.8725482642180047
27835,10.0,9.993169,0.006831169128417969,0.8725482642180047
24581,10.0,10.004939,-0.004939079284667969,0.8725482642180047
15327,10.0,9.80375,0.19624996185302734,0.8725482642180047
14972,10.0,9.813231,0.1867685317993164,0.8725482642180047
24326,3.0,3.541794,-0.5417940616607666,0.8725482642180047
27560,0.25,3.2989001,-3.0489001274108887,0.8725482642180047
8159,10.0,9.997276,0.00272369384765625,0.8725482642180047
24930,10.0,10.003079,-0.0030794143676757812,0.8725482642180047
6582,10.0,10.03218,-0.032179832458496094,0.8725482642180047
29401,10.0,10.0037775,-0.0037775039672851562,0.8725482642180047
360,10.0,10.016643,-0.01664257049560547,0.8725482642180047
1277,7.0,7.5323434,-0.5323433876037598,0.8725482642180047
24572,10.0,10.006526,-0.006525993347167969,0.8725482642180047
24512,10.0,9.703912,0.29608821868896484,0.8725482642180047
2534,10.0,9.917587,0.0824127197265625,0.8725482642180047
24860,7.0,8.795273,-1.7952728271484375,0.8725482642180047
16370,10.0,9.764084,0.2359161376953125,0.8725482642180047
16604,10.0,9.977437,0.02256298065185547,0.8725482642180047
30586,10.0,9.9602785,0.03972148895263672,0.8725482642180047
14819,10.0,9.542138,0.45786190032958984,0.8725482642180047
24982,10.0,9.786799,0.21320056915283203,0.8725482642180047
1578,10.0,10.002211,-0.0022106170654296875,0.8725482642180047
27740,10.0,9.997782,0.0022182464599609375,0.8725482642180047
461,10.0,9.809822,0.19017791748046875,0.8725482642180047
14099,0.25,0.68799114,-0.4379911422729492,0.8725482642180047
29008,10.0,10.04969,-0.04969024658203125,0.8725482642180047
27544,8.0,7.265593,0.7344069480895996,0.8725482642180047
24058,10.0,7.603576,2.396423816680908,0.8725482642180047
6361,10.0,10.005032,-0.005031585693359375,0.8725482642180047
7043,10.0,9.242048,0.7579517364501953,0.8725482642180047
6325,10.0,9.942911,0.05708885192871094,0.8725482642180047
1582,10.0,9.993369,0.006630897521972656,0.8725482642180047
8304,10.0,10.009754,-0.009754180908203125,0.8725482642180047
16955,10.0,10.006821,-0.0068206787109375,0.8725482642180047
2344,10.0,8.99193,1.0080699920654297,0.8725482642180047
483,10.0,9.943977,0.05602264404296875,0.8725482642180047
70,10.0,9.98304,0.01696014404296875,0.8725482642180047
15837,10.0,9.996686,0.0033140182495117188,0.8725482642180047
27871,10.0,10.103242,-0.1032419204711914,0.8725482642180047
2806,10.0,10.015163,-0.015163421630859375,0.8725482642180047
24045,5.0,4.4251146,0.574885368347168,0.8725482642180047
1463,10.0,9.7436905,0.25630950927734375,0.8725482642180047
29307,5.0,5.097499,-0.09749889373779297,0.8725482642180047
15761,10.0,9.9955,0.004500389099121094,0.8725482642180047
24192,10.0,9.995298,0.0047016143798828125,0.8725482642180047
15192,10.0,9.888895,0.11110496520996094,0.8725482642180047
27865,10.0,10.003586,-0.0035858154296875,0.8725482642180047
764,10.0,10.01012,-0.010120391845703125,0.8725482642180047
7218,10.0,9.822013,0.17798709869384766,0.8725482642180047
29553,10.0,9.998019,0.0019807815551757812,0.8725482642180047
28305,1.5,2.3986468,-0.8986468315124512,0.8725482642180047
8078,10.0,10.04804,-0.04804039001464844,0.8725482642180047
1999,10.0,9.978027,0.02197265625,0.8725482642180047
14172,10.0,9.939531,0.06046867370605469,0.8725482642180047
31216,10.0,9.99808,0.0019197463989257812,0.8725482642180047
16547,10.0,9.826853,0.17314720153808594,0.8725482642180047
15563,10.0,10.003692,-0.0036916732788085938,0.8725482642180047
24822,10.0,10.006337,-0.006337165832519531,0.8725482642180047
14150,5.0,5.0750265,-0.0750265121459961,0.8725482642180047
7007,10.0,10.0183935,-0.018393516540527344,0.8725482642180047
24619,10.0,9.989592,0.010408401489257812,0.8725482642180047
1747,10.0,9.650588,0.3494119644165039,0.8725482642180047
346,10.0,9.964014,0.03598594665527344,0.8725482642180047
28849,1.0,2.1301837,-1.1301836967468262,0.8725482642180047
303,10.0,10.000661,-0.0006608963012695312,0.8725482642180047
31203,10.0,9.995559,0.004441261291503906,0.8725482642180047
27618,10.0,9.873295,0.12670516967773438,0.8725482642180047
27550,7.0,6.421826,0.5781741142272949,0.8725482642180047
16617,10.0,9.850996,0.1490039825439453,0.8725482642180047
2812,10.0,10.01163,-0.011630058288574219,0.8725482642180047
7215,10.0,10.076287,-0.07628726959228516,0.8725482642180047
1110,2.5,5.0672107,-2.5672106742858887,0.8725482642180047
29042,10.0,10.075232,-0.07523155212402344,0.8725482642180047
6882,7.0,8.094395,-1.0943946838378906,0.8725482642180047
7204,3.0,7.050224,-4.0502238273620605,0.8725482642180047
1696,6.0,5.5343723,0.46562767028808594,0.8725482642180047
28685,7.0,9.110331,-2.110330581665039,0.8725482642180047
14735,10.0,9.8150835,0.18491649627685547,0.8725482642180047
28838,10.0,9.962126,0.03787422180175781,0.8725482642180047
14330,10.0,9.981961,0.01803874969482422,0.8725482642180047
15403,10.0,10.007754,-0.007754325866699219,0.8725482642180047
932,10.0,9.9925,0.00749969482421875,0.8725482642180047
1500,10.0,10.005364,-0.005364418029785156,0.8725482642180047
28141,3.0,3.2140038,-0.2140038013458252,0.8725482642180047
6572,10.0,10.002466,-0.0024662017822265625,0.8725482642180047
14432,10.0,10.015606,-0.015605926513671875,0.8725482642180047
1254,10.0,9.997412,0.0025882720947265625,0.8725482642180047
15805,10.0,10.003331,-0.0033311843872070312,0.8725482642180047
14974,10.0,9.986724,0.013276100158691406,0.8725482642180047
457,10.0,9.781656,0.21834373474121094,0.8725482642180047
14473,7.0,7.136423,-0.13642311096191406,0.8725482642180047
3764,10.0,10.0128565,-0.012856483459472656,0.8725482642180047
13936,10.0,9.984384,0.015616416931152344,0.8725482642180047
28056,10.0,9.921285,0.07871532440185547,0.8725482642180047
24538,10.0,10.003622,-0.0036220550537109375,0.8725482642180047
30104,10.0,10.007473,-0.007472991943359375,0.8725482642180047
27700,10.0,7.2693434,2.730656623840332,0.8725482642180047
651,10.0,10.063071,-0.06307125091552734,0.8725482642180047
29595,10.0,10.00948,-0.009480476379394531,0.8725482642180047
7608,10.0,9.980037,0.01996326446533203,0.8725482642180047
28552,10.0,9.983621,0.016379356384277344,0.8725482642180047
2843,10.0,10.003385,-0.0033845901489257812,0.8725482642180047
29037,10.0,10.084545,-0.08454513549804688,0.8725482642180047
23832,10.0,10.003457,-0.0034570693969726562,0.8725482642180047
16996,10.0,10.049959,-0.04995918273925781,0.8725482642180047
17001,10.0,9.926589,0.0734109878540039,0.8725482642180047
1412,10.0,10.029311,-0.029311180114746094,0.8725482642180047
6762,10.0,9.618788,0.3812122344970703,0.8725482642180047
24594,10.0,10.015784,-0.015784263610839844,0.8725482642180047
14506,0.5,0.80799747,-0.307997465133667,0.8725482642180047
3126,10.0,10.004145,-0.0041446685791015625,0.8725482642180047
15964,10.0,9.964763,0.03523731231689453,0.8725482642180047
27529,6.0,6.522699,-0.5226988792419434,0.8725482642180047
28504,10.0,10.015955,-0.015954971313476562,0.8725482642180047
902,10.0,10.002279,-0.0022792816162109375,0.8725482642180047
15329,10.0,9.936753,0.0632467269897461,0.8725482642180047
15132,10.0,10.035746,-0.03574562072753906,0.8725482642180047
17248,10.0,8.412481,1.5875186920166016,0.8725482642180047
1745,10.0,9.534562,0.4654378890991211,0.8725482642180047
14282,10.0,9.732236,0.2677640914916992,0.8725482642180047
15918,10.0,9.822626,0.17737388610839844,0.8725482642180047
24113,10.0,10.000109,-0.0001087188720703125,0.8725482642180047
7619,10.0,9.7018585,0.2981414794921875,0.8725482642180047
6673,10.0,10.00084,-0.0008401870727539062,0.8725482642180047
15513,10.0,10.014145,-0.0141448974609375,0.8725482642180047
16551,10.0,10.010687,-0.010686874389648438,0.8725482642180047
29474,1.0,2.4426126,-1.442612648010254,0.8725482642180047
31194,10.0,10.004083,-0.004082679748535156,0.8725482642180047
16115,10.0,8.503595,1.4964046478271484,0.8725482642180047
17004,10.0,10.007255,-0.007254600524902344,0.8725482642180047
28657,10.0,10.002226,-0.0022258758544921875,0.8725482642180047
7363,10.0,9.99386,0.0061397552490234375,0.8725482642180047
23875,10.0,10.013442,-0.013442039489746094,0.8725482642180047
30377,10.0,10.0004835,-0.00048351287841796875,0.8725482642180047
14146,8.0,8.563155,-0.5631551742553711,0.8725482642180047
27530,6.0,6.640129,-0.6401290893554688,0.8725482642180047
16043,10.0,10.038126,-0.03812599182128906,0.8725482642180047
1281,4.0,5.4179387,-1.4179387092590332,0.8725482642180047
6834,0.25,3.2748568,-3.0248568058013916,0.8725482642180047
15319,10.0,10.056564,-0.0565643310546875,0.8725482642180047
29820,10.0,9.994517,0.005482673645019531,0.8725482642180047
6872,5.0,7.736629,-2.736629009246826,0.8725482642180047
24751,10.0,9.969525,0.03047466278076172,0.8725482642180047
28766,10.0,10.01097,-0.010970115661621094,0.8725482642180047
15747,10.0,9.982693,0.017307281494140625,0.8725482642180047
24082,10.0,9.862003,0.13799667358398438,0.8725482642180047
1160,10.0,9.949805,0.050194740295410156,0.8725482642180047
7011,10.0,10.008265,-0.008264541625976562,0.8725482642180047
15549,10.0,10.0222025,-0.022202491760253906,0.8725482642180047
27801,10.0,10.148474,-0.14847373962402344,0.8725482642180047
2246,10.0,9.961191,0.03880882263183594,0.8725482642180047
16084,10.0,10.03485,-0.034850120544433594,0.8725482642180047
29799,10.0,10.008118,-0.00811767578125,0.8725482642180047
2831,10.0,10.006792,-0.0067920684814453125,0.8725482642180047
1691,6.0,7.703263,-1.7032628059387207,0.8725482642180047
2047,10.0,10.003382,-0.0033817291259765625,0.8725482642180047
17297,10.0,10.002458,-0.0024576187133789062,0.8725482642180047
15226,10.0,10.0114565,-0.011456489562988281,0.8725482642180047
2137,10.0,8.608437,1.3915634155273438,0.8725482642180047
7831,10.0,9.991991,0.008008956909179688,0.8725482642180047
27903,10.0,9.9867115,0.013288497924804688,0.8725482642180047
1459,10.0,9.877454,0.12254619598388672,0.8725482642180047
7198,10.0,9.996377,0.0036230087280273438,0.8725482642180047
16415,10.0,9.995258,0.004741668701171875,0.8725482642180047
1485,10.0,10.007977,-0.007976531982421875,0.8725482642180047
6760,10.0,8.808688,1.1913118362426758,0.8725482642180047
15690,10.0,9.944264,0.05573558807373047,0.8725482642180047
2692,10.0,10.008366,-0.008365631103515625,0.8725482642180047
24623,10.0,9.973532,0.026468276977539062,0.8725482642180047
28702,10.0,10.005116,-0.005116462707519531,0.8725482642180047
16403,8.0,10.138619,-2.1386194229125977,0.8725482642180047
6656,10.0,9.985264,0.014736175537109375,0.8725482642180047
1734,1.0,1.8243805,-0.8243805170059204,0.8725482642180047
6428,10.0,10.001855,-0.0018548965454101562,0.8725482642180047
7099,10.0,10.007889,-0.0078887939453125,0.8725482642180047
2059,10.0,9.970644,0.029356002807617188,0.8725482642180047
28904,10.0,10.001935,-0.0019350051879882812,0.8725482642180047
16346,10.0,10.012979,-0.012978553771972656,0.8725482642180047
35,7.0,9.796219,-2.7962188720703125,0.8725482642180047
24000,9.0,9.895133,-0.8951330184936523,0.8725482642180047
50,10.0,9.967193,0.032807350158691406,0.8725482642180047
15682,10.0,9.986395,0.013605117797851562,0.8725482642180047
8076,10.0,10.04408,-0.04407978057861328,0.8725482642180047
24078,10.0,9.885225,0.11477470397949219,0.8725482642180047
2117,4.0,4.936187,-0.9361867904663086,0.8725482642180047
16529,10.0,10.008548,-0.008547782897949219,0.8725482642180047
24887,10.0,10.04397,-0.04397010803222656,0.8725482642180047
