,True Values,Predict Values,Prediction Error,Root Mean Square Error
25742,10.0,10.0,0.0,1.0260619409113207
22683,10.0,9.88,0.11999999999999922,1.0260619409113207
12646,10.0,10.0,0.0,1.0260619409113207
26473,10.0,10.0,0.0,1.0260619409113207
12444,10.0,10.0,0.0,1.0260619409113207
12484,0.75,2.9815,-2.2315,1.0260619409113207
23763,10.0,10.0,0.0,1.0260619409113207
22094,10.0,10.0,0.0,1.0260619409113207
11880,10.0,10.0,0.0,1.0260619409113207
12669,10.0,10.0,0.0,1.0260619409113207
11300,10.0,10.0,0.0,1.0260619409113207
25544,10.0,10.0,0.0,1.0260619409113207
12289,10.0,9.376,0.6240000000000006,1.0260619409113207
11101,10.0,10.0,0.0,1.0260619409113207
26188,10.0,10.0,0.0,1.0260619409113207
12649,10.0,10.0,0.0,1.0260619409113207
23163,7.0,6.274,0.726,1.0260619409113207
26353,10.0,10.0,0.0,1.0260619409113207
13522,10.0,10.0,0.0,1.0260619409113207
27385,10.0,10.0,0.0,1.0260619409113207
12990,10.0,10.0,0.0,1.0260619409113207
22409,10.0,10.0,0.0,1.0260619409113207
23034,10.0,10.0,0.0,1.0260619409113207
23198,3.0,6.109,-3.109,1.0260619409113207
12868,10.0,9.972,0.02800000000000047,1.0260619409113207
13708,10.0,10.0,0.0,1.0260619409113207
25476,10.0,10.0,0.0,1.0260619409113207
25886,10.0,10.0,0.0,1.0260619409113207
25473,10.0,10.0,0.0,1.0260619409113207
27308,10.0,10.0,0.0,1.0260619409113207
12816,10.0,10.0,0.0,1.0260619409113207
27390,10.0,10.0,0.0,1.0260619409113207
11198,10.0,10.0,0.0,1.0260619409113207
6182,10.0,10.0,0.0,1.0260619409113207
26586,10.0,9.984,0.016000000000000014,1.0260619409113207
26783,10.0,9.96,0.03999999999999915,1.0260619409113207
27110,10.0,10.0,0.0,1.0260619409113207
26654,10.0,9.29,0.7100000000000009,1.0260619409113207
13481,10.0,10.0,0.0,1.0260619409113207
26914,9.0,10.0,-1.0,1.0260619409113207
21806,10.0,10.0,0.0,1.0260619409113207
25782,9.0,10.0,-1.0,1.0260619409113207
11952,10.0,10.0,0.0,1.0260619409113207
5917,10.0,10.0,0.0,1.0260619409113207
13758,10.0,10.0,0.0,1.0260619409113207
11112,10.0,10.0,0.0,1.0260619409113207
12715,10.0,10.0,0.0,1.0260619409113207
22444,10.0,10.0,0.0,1.0260619409113207
22801,10.0,10.0,0.0,1.0260619409113207
22174,10.0,10.0,0.0,1.0260619409113207
23377,10.0,10.0,0.0,1.0260619409113207
25999,10.0,10.0,0.0,1.0260619409113207
25800,10.0,10.0,0.0,1.0260619409113207
13504,10.0,10.0,0.0,1.0260619409113207
26270,10.0,10.0,0.0,1.0260619409113207
26640,10.0,10.0,0.0,1.0260619409113207
21770,10.0,10.0,0.0,1.0260619409113207
13077,0.0,2.13556,-2.13556,1.0260619409113207
21757,10.0,10.0,0.0,1.0260619409113207
23180,5.0,3.2627200000000003,1.7372799999999997,1.0260619409113207
22311,10.0,10.0,0.0,1.0260619409113207
12528,10.0,10.0,0.0,1.0260619409113207
12213,10.0,10.0,0.0,1.0260619409113207
25468,10.0,10.0,0.0,1.0260619409113207
26613,10.0,10.0,0.0,1.0260619409113207
21580,10.0,10.0,0.0,1.0260619409113207
6222,10.0,10.0,0.0,1.0260619409113207
23001,10.0,7.091,2.909,1.0260619409113207
22287,10.0,10.0,0.0,1.0260619409113207
13608,10.0,10.0,0.0,1.0260619409113207
26609,10.0,10.0,0.0,1.0260619409113207
22110,10.0,10.0,0.0,1.0260619409113207
26359,10.0,10.0,0.0,1.0260619409113207
13060,8.0,9.988,-1.9879999999999995,1.0260619409113207
4361,10.0,10.0,0.0,1.0260619409113207
23594,10.0,10.0,0.0,1.0260619409113207
26681,10.0,10.0,0.0,1.0260619409113207
22857,9.0,7.986,1.0140000000000002,1.0260619409113207
4350,10.0,10.0,0.0,1.0260619409113207
12215,10.0,10.0,0.0,1.0260619409113207
22483,10.0,9.992,0.007999999999999119,1.0260619409113207
11208,10.0,10.0,0.0,1.0260619409113207
23629,10.0,10.0,0.0,1.0260619409113207
26234,10.0,10.0,0.0,1.0260619409113207
22598,10.0,10.0,0.0,1.0260619409113207
21664,10.0,10.0,0.0,1.0260619409113207
26198,10.0,10.0,0.0,1.0260619409113207
25932,10.0,10.0,0.0,1.0260619409113207
26967,10.0,10.0,0.0,1.0260619409113207
23200,5.0,5.47798,-0.4779799999999996,1.0260619409113207
25479,10.0,10.0,0.0,1.0260619409113207
25058,10.0,10.0,0.0,1.0260619409113207
27060,9.0,7.805,1.1950000000000003,1.0260619409113207
13174,10.0,10.0,0.0,1.0260619409113207
13036,10.0,10.0,0.0,1.0260619409113207
12635,10.0,10.0,0.0,1.0260619409113207
11877,10.0,10.0,0.0,1.0260619409113207
23073,10.0,10.0,0.0,1.0260619409113207
22697,10.0,9.222,0.7780000000000005,1.0260619409113207
27457,10.0,10.0,0.0,1.0260619409113207
27176,10.0,10.0,0.0,1.0260619409113207
12277,5.0,7.4615,-2.4615,1.0260619409113207
25666,10.0,10.0,0.0,1.0260619409113207
25707,10.0,10.0,0.0,1.0260619409113207
27399,0.25,3.6161199999999996,-3.3661199999999996,1.0260619409113207
27179,10.0,10.0,0.0,1.0260619409113207
13418,3.0,5.849,-2.849,1.0260619409113207
21980,10.0,10.0,0.0,1.0260619409113207
23203,10.0,7.267,2.7329999999999997,1.0260619409113207
25756,10.0,8.942,1.0579999999999998,1.0260619409113207
27522,9.0,9.988,-0.9879999999999995,1.0260619409113207
6069,10.0,10.0,0.0,1.0260619409113207
22918,10.0,10.0,0.0,1.0260619409113207
27327,10.0,10.0,0.0,1.0260619409113207
26818,10.0,10.0,0.0,1.0260619409113207
25141,10.0,10.0,0.0,1.0260619409113207
25897,10.0,9.924,0.07600000000000051,1.0260619409113207
11444,10.0,10.0,0.0,1.0260619409113207
23313,10.0,10.0,0.0,1.0260619409113207
13377,10.0,10.0,0.0,1.0260619409113207
12472,10.0,10.0,0.0,1.0260619409113207
25570,10.0,10.0,0.0,1.0260619409113207
26325,10.0,10.0,0.0,1.0260619409113207
21685,10.0,10.0,0.0,1.0260619409113207
27523,8.0,9.988,-1.9879999999999995,1.0260619409113207
13742,10.0,10.0,0.0,1.0260619409113207
5910,10.0,10.0,0.0,1.0260619409113207
12534,10.0,10.0,0.0,1.0260619409113207
25482,10.0,10.0,0.0,1.0260619409113207
21273,10.0,10.0,0.0,1.0260619409113207
11437,10.0,10.0,0.0,1.0260619409113207
26479,10.0,10.0,0.0,1.0260619409113207
27012,10.0,10.0,0.0,1.0260619409113207
23005,10.0,9.72,0.27999999999999936,1.0260619409113207
22833,7.0,6.348,0.6520000000000001,1.0260619409113207
22088,10.0,10.0,0.0,1.0260619409113207
11859,10.0,10.0,0.0,1.0260619409113207
23241,10.0,9.996,0.0039999999999995595,1.0260619409113207
25192,10.0,10.0,0.0,1.0260619409113207
22092,10.0,10.0,0.0,1.0260619409113207
27067,6.0,5.1485,0.8514999999999997,1.0260619409113207
23562,6.0,4.581,1.4189999999999996,1.0260619409113207
27364,10.0,10.0,0.0,1.0260619409113207
26857,10.0,10.0,0.0,1.0260619409113207
6058,10.0,10.0,0.0,1.0260619409113207
12877,10.0,10.0,0.0,1.0260619409113207
25997,10.0,10.0,0.0,1.0260619409113207
22646,10.0,10.0,0.0,1.0260619409113207
12607,10.0,9.13,0.8699999999999992,1.0260619409113207
25931,10.0,10.0,0.0,1.0260619409113207
21921,10.0,10.0,0.0,1.0260619409113207
27289,10.0,10.0,0.0,1.0260619409113207
11591,10.0,10.0,0.0,1.0260619409113207
12612,6.0,7.666,-1.6660000000000004,1.0260619409113207
22242,10.0,10.0,0.0,1.0260619409113207
25717,10.0,10.0,0.0,1.0260619409113207
12866,10.0,10.0,0.0,1.0260619409113207
13562,10.0,10.0,0.0,1.0260619409113207
26862,10.0,10.0,0.0,1.0260619409113207
25452,10.0,10.0,0.0,1.0260619409113207
25990,10.0,10.0,0.0,1.0260619409113207
27094,2.0,9.794,-7.7940000000000005,1.0260619409113207
13483,10.0,10.0,0.0,1.0260619409113207
26376,10.0,10.0,0.0,1.0260619409113207
26140,8.0,5.558,2.442,1.0260619409113207
6159,10.0,10.0,0.0,1.0260619409113207
22142,10.0,10.0,0.0,1.0260619409113207
25748,10.0,10.0,0.0,1.0260619409113207
21986,10.0,10.0,0.0,1.0260619409113207
22517,10.0,10.0,0.0,1.0260619409113207
26381,10.0,10.0,0.0,1.0260619409113207
12824,10.0,10.0,0.0,1.0260619409113207
23272,10.0,10.0,0.0,1.0260619409113207
26264,10.0,10.0,0.0,1.0260619409113207
27251,10.0,10.0,0.0,1.0260619409113207
26975,10.0,10.0,0.0,1.0260619409113207
23069,10.0,10.0,0.0,1.0260619409113207
25645,10.0,10.0,0.0,1.0260619409113207
26736,10.0,10.0,0.0,1.0260619409113207
23700,10.0,10.0,0.0,1.0260619409113207
27082,10.0,9.951,0.04899999999999949,1.0260619409113207
25942,1.0,8.3665,-7.3665,1.0260619409113207
22393,10.0,10.0,0.0,1.0260619409113207
26394,9.0,9.156,-0.15600000000000058,1.0260619409113207
23262,10.0,10.0,0.0,1.0260619409113207
6193,10.0,10.0,0.0,1.0260619409113207
27081,10.0,9.988,0.012000000000000455,1.0260619409113207
12651,10.0,10.0,0.0,1.0260619409113207
23089,10.0,10.0,0.0,1.0260619409113207
6152,10.0,10.0,0.0,1.0260619409113207
25938,0.0,6.687,-6.687,1.0260619409113207
13313,10.0,10.0,0.0,1.0260619409113207
5730,10.0,10.0,0.0,1.0260619409113207
25810,10.0,10.0,0.0,1.0260619409113207
12540,10.0,10.0,0.0,1.0260619409113207
22620,10.0,10.0,0.0,1.0260619409113207
27010,10.0,10.0,0.0,1.0260619409113207
21713,10.0,10.0,0.0,1.0260619409113207
22114,10.0,10.0,0.0,1.0260619409113207
25915,10.0,9.992,0.007999999999999119,1.0260619409113207
12673,10.0,10.0,0.0,1.0260619409113207
12382,10.0,10.0,0.0,1.0260619409113207
12865,10.0,10.0,0.0,1.0260619409113207
27295,10.0,10.0,0.0,1.0260619409113207
23260,10.0,10.0,0.0,1.0260619409113207
23634,10.0,10.0,0.0,1.0260619409113207
25737,10.0,10.0,0.0,1.0260619409113207
25499,10.0,10.0,0.0,1.0260619409113207
23671,6.0,6.053,-0.052999999999999936,1.0260619409113207
12808,10.0,10.0,0.0,1.0260619409113207
21993,10.0,10.0,0.0,1.0260619409113207
23211,10.0,10.0,0.0,1.0260619409113207
23066,10.0,10.0,0.0,1.0260619409113207
26435,10.0,10.0,0.0,1.0260619409113207
25867,10.0,10.0,0.0,1.0260619409113207
11303,10.0,10.0,0.0,1.0260619409113207
11768,10.0,10.0,0.0,1.0260619409113207
21612,10.0,10.0,0.0,1.0260619409113207
22770,10.0,10.0,0.0,1.0260619409113207
12090,10.0,10.0,0.0,1.0260619409113207
11079,10.0,10.0,0.0,1.0260619409113207
12099,10.0,10.0,0.0,1.0260619409113207
12854,6.0,5.5945,0.40549999999999997,1.0260619409113207
12452,10.0,10.0,0.0,1.0260619409113207
23459,10.0,10.0,0.0,1.0260619409113207
12751,10.0,10.0,0.0,1.0260619409113207
6050,10.0,10.0,0.0,1.0260619409113207
26216,10.0,10.0,0.0,1.0260619409113207
21947,10.0,10.0,0.0,1.0260619409113207
27340,10.0,10.0,0.0,1.0260619409113207
26767,10.0,10.0,0.0,1.0260619409113207
13086,10.0,9.868,0.13199999999999967,1.0260619409113207
11716,10.0,10.0,0.0,1.0260619409113207
26753,10.0,10.0,0.0,1.0260619409113207
23097,10.0,10.0,0.0,1.0260619409113207
26843,10.0,10.0,0.0,1.0260619409113207
22161,10.0,10.0,0.0,1.0260619409113207
12082,10.0,10.0,0.0,1.0260619409113207
27024,9.0,10.0,-1.0,1.0260619409113207
12677,10.0,10.0,0.0,1.0260619409113207
12892,10.0,10.0,0.0,1.0260619409113207
12565,7.0,9.174,-2.1739999999999995,1.0260619409113207
12315,10.0,10.0,0.0,1.0260619409113207
12860,7.0,9.308,-2.308,1.0260619409113207
27077,8.0,9.943,-1.9429999999999996,1.0260619409113207
13493,10.0,10.0,0.0,1.0260619409113207
13317,10.0,10.0,0.0,1.0260619409113207
26070,10.0,10.0,0.0,1.0260619409113207
6041,10.0,10.0,0.0,1.0260619409113207
27314,10.0,10.0,0.0,1.0260619409113207
12598,8.0,9.192,-1.1920000000000002,1.0260619409113207
22871,10.0,10.0,0.0,1.0260619409113207
12551,7.0,10.0,-3.0,1.0260619409113207
26798,3.0,5.014,-2.0140000000000002,1.0260619409113207
12961,5.0,6.323,-1.3230000000000004,1.0260619409113207
11113,10.0,10.0,0.0,1.0260619409113207
25061,10.0,10.0,0.0,1.0260619409113207
26915,10.0,10.0,0.0,1.0260619409113207
26202,10.0,10.0,0.0,1.0260619409113207
6179,10.0,10.0,0.0,1.0260619409113207
22614,10.0,10.0,0.0,1.0260619409113207
27117,10.0,9.99,0.009999999999999787,1.0260619409113207
22835,7.0,6.158,0.8419999999999996,1.0260619409113207
11721,10.0,10.0,0.0,1.0260619409113207
26769,10.0,10.0,0.0,1.0260619409113207
27398,0.25,2.58164,-2.33164,1.0260619409113207
6121,10.0,5.0376199999999995,4.9623800000000005,1.0260619409113207
27358,10.0,10.0,0.0,1.0260619409113207
23605,10.0,10.0,0.0,1.0260619409113207
21728,10.0,10.0,0.0,1.0260619409113207
25614,10.0,10.0,0.0,1.0260619409113207
13727,7.0,8.003,-1.0030000000000001,1.0260619409113207
26398,10.0,9.156,0.8439999999999994,1.0260619409113207
25625,10.0,10.0,0.0,1.0260619409113207
23401,10.0,10.0,0.0,1.0260619409113207
22351,10.0,10.0,0.0,1.0260619409113207
23249,10.0,10.0,0.0,1.0260619409113207
20768,10.0,9.897,0.10299999999999976,1.0260619409113207
26074,10.0,10.0,0.0,1.0260619409113207
11209,10.0,10.0,0.0,1.0260619409113207
25820,10.0,10.0,0.0,1.0260619409113207
12496,9.0,9.352,-0.3520000000000003,1.0260619409113207
27518,10.0,9.988,0.012000000000000455,1.0260619409113207
22163,10.0,10.0,0.0,1.0260619409113207
12941,10.0,10.0,0.0,1.0260619409113207
27095,7.0,9.85,-2.8499999999999996,1.0260619409113207
21667,10.0,10.0,0.0,1.0260619409113207
23121,10.0,9.98,0.019999999999999574,1.0260619409113207
12081,10.0,10.0,0.0,1.0260619409113207
22574,10.0,10.0,0.0,1.0260619409113207
21804,10.0,10.0,0.0,1.0260619409113207
26001,10.0,10.0,0.0,1.0260619409113207
23352,10.0,10.0,0.0,1.0260619409113207
21638,10.0,9.996,0.0039999999999995595,1.0260619409113207
11449,10.0,10.0,0.0,1.0260619409113207
11223,10.0,10.0,0.0,1.0260619409113207
21216,10.0,10.0,0.0,1.0260619409113207
13710,10.0,10.0,0.0,1.0260619409113207
12955,10.0,10.0,0.0,1.0260619409113207
22635,10.0,10.0,0.0,1.0260619409113207
13674,10.0,6.689,3.311,1.0260619409113207
13447,2.0,4.557,-2.5570000000000004,1.0260619409113207
23412,10.0,10.0,0.0,1.0260619409113207
6198,10.0,10.0,0.0,1.0260619409113207
12647,10.0,10.0,0.0,1.0260619409113207
27312,10.0,10.0,0.0,1.0260619409113207
22693,10.0,6.739,3.261,1.0260619409113207
26826,10.0,10.0,0.0,1.0260619409113207
25095,10.0,10.0,0.0,1.0260619409113207
26062,10.0,9.996,0.0039999999999995595,1.0260619409113207
12851,8.0,7.762,0.23800000000000043,1.0260619409113207
22928,10.0,10.0,0.0,1.0260619409113207
11854,10.0,10.0,0.0,1.0260619409113207
13669,5.0,5.013,-0.0129999999999999,1.0260619409113207
5710,10.0,10.0,0.0,1.0260619409113207
26475,10.0,10.0,0.0,1.0260619409113207
23526,6.0,6.07,-0.07000000000000028,1.0260619409113207
26320,10.0,10.0,0.0,1.0260619409113207
26184,10.0,10.0,0.0,1.0260619409113207
22622,10.0,10.0,0.0,1.0260619409113207
22426,10.0,10.0,0.0,1.0260619409113207
11199,10.0,10.0,0.0,1.0260619409113207
12603,10.0,9.142,0.8580000000000005,1.0260619409113207
26979,10.0,10.0,0.0,1.0260619409113207
26480,10.0,10.0,0.0,1.0260619409113207
27235,10.0,10.0,0.0,1.0260619409113207
13550,10.0,10.0,0.0,1.0260619409113207
13337,10.0,10.0,0.0,1.0260619409113207
12906,10.0,10.0,0.0,1.0260619409113207
26589,10.0,9.984,0.016000000000000014,1.0260619409113207
6162,10.0,10.0,0.0,1.0260619409113207
27037,10.0,10.0,0.0,1.0260619409113207
11831,10.0,10.0,0.0,1.0260619409113207
13201,9.0,8.3,0.6999999999999993,1.0260619409113207
25728,10.0,10.0,0.0,1.0260619409113207
13416,3.0,9.086,-6.086,1.0260619409113207
23442,10.0,10.0,0.0,1.0260619409113207
11465,10.0,10.0,0.0,1.0260619409113207
22050,10.0,10.0,0.0,1.0260619409113207
11438,10.0,10.0,0.0,1.0260619409113207
12839,10.0,10.0,0.0,1.0260619409113207
12228,10.0,10.0,0.0,1.0260619409113207
22262,1.0,2.45548,-1.45548,1.0260619409113207
11422,10.0,10.0,0.0,1.0260619409113207
5706,10.0,10.0,0.0,1.0260619409113207
22476,10.0,10.0,0.0,1.0260619409113207
26584,10.0,10.0,0.0,1.0260619409113207
27216,10.0,10.0,0.0,1.0260619409113207
13433,10.0,7.433,2.567,1.0260619409113207
25596,10.0,10.0,0.0,1.0260619409113207
23238,10.0,9.996,0.0039999999999995595,1.0260619409113207
23000,2.0,7.726,-5.726,1.0260619409113207
25832,10.0,10.0,0.0,1.0260619409113207
22702,10.0,10.0,0.0,1.0260619409113207
12499,10.0,10.0,0.0,1.0260619409113207
4366,10.0,10.0,0.0,1.0260619409113207
23476,10.0,10.0,0.0,1.0260619409113207
22726,10.0,10.0,0.0,1.0260619409113207
13539,10.0,9.869,0.13100000000000023,1.0260619409113207
23627,10.0,10.0,0.0,1.0260619409113207
11881,10.0,10.0,0.0,1.0260619409113207
13287,10.0,9.984,0.016000000000000014,1.0260619409113207
12793,10.0,10.0,0.0,1.0260619409113207
13255,3.0,5.87,-2.87,1.0260619409113207
6072,10.0,10.0,0.0,1.0260619409113207
6084,10.0,10.0,0.0,1.0260619409113207
26086,10.0,10.0,0.0,1.0260619409113207
27072,10.0,5.225959999999999,4.774040000000001,1.0260619409113207
13222,0.25,7.4385,-7.1885,1.0260619409113207
13757,10.0,9.98,0.019999999999999574,1.0260619409113207
5716,10.0,10.0,0.0,1.0260619409113207
23462,10.0,10.0,0.0,1.0260619409113207
25920,10.0,10.0,0.0,1.0260619409113207
23706,10.0,10.0,0.0,1.0260619409113207
26383,10.0,10.0,0.0,1.0260619409113207
12455,10.0,10.0,0.0,1.0260619409113207
22033,10.0,9.992,0.007999999999999119,1.0260619409113207
13782,10.0,10.0,0.0,1.0260619409113207
13032,10.0,10.0,0.0,1.0260619409113207
5927,10.0,10.0,0.0,1.0260619409113207
25722,10.0,10.0,0.0,1.0260619409113207
26511,10.0,10.0,0.0,1.0260619409113207
22849,7.0,5.324,1.6760000000000002,1.0260619409113207
26453,10.0,10.0,0.0,1.0260619409113207
21246,10.0,10.0,0.0,1.0260619409113207
13488,10.0,10.0,0.0,1.0260619409113207
11875,10.0,10.0,0.0,1.0260619409113207
13376,10.0,10.0,0.0,1.0260619409113207
26005,10.0,10.0,0.0,1.0260619409113207
13346,10.0,10.0,0.0,1.0260619409113207
21824,10.0,10.0,0.0,1.0260619409113207
13516,10.0,10.0,0.0,1.0260619409113207
12847,10.0,9.976,0.023999999999999133,1.0260619409113207
26533,10.0,10.0,0.0,1.0260619409113207
26020,10.0,10.0,0.0,1.0260619409113207
11948,10.0,10.0,0.0,1.0260619409113207
23569,10.0,10.0,0.0,1.0260619409113207
22112,10.0,10.0,0.0,1.0260619409113207
26689,10.0,10.0,0.0,1.0260619409113207
13219,2.5,7.433,-4.933,1.0260619409113207
13381,10.0,10.0,0.0,1.0260619409113207
12952,10.0,10.0,0.0,1.0260619409113207
23590,10.0,10.0,0.0,1.0260619409113207
11998,10.0,10.0,0.0,1.0260619409113207
26242,7.0,9.479,-2.478999999999999,1.0260619409113207
23616,10.0,10.0,0.0,1.0260619409113207
12879,10.0,10.0,0.0,1.0260619409113207
23631,10.0,10.0,0.0,1.0260619409113207
13029,10.0,10.0,0.0,1.0260619409113207
21732,10.0,10.0,0.0,1.0260619409113207
23388,10.0,9.92,0.08000000000000007,1.0260619409113207
23568,10.0,10.0,0.0,1.0260619409113207
22177,10.0,10.0,0.0,1.0260619409113207
23348,10.0,10.0,0.0,1.0260619409113207
21622,10.0,10.0,0.0,1.0260619409113207
11749,10.0,10.0,0.0,1.0260619409113207
26339,10.0,10.0,0.0,1.0260619409113207
26120,10.0,10.0,0.0,1.0260619409113207
25390,10.0,9.77,0.23000000000000043,1.0260619409113207
12420,10.0,10.0,0.0,1.0260619409113207
23233,10.0,10.0,0.0,1.0260619409113207
11820,10.0,10.0,0.0,1.0260619409113207
26029,10.0,10.0,0.0,1.0260619409113207
11841,10.0,10.0,0.0,1.0260619409113207
22954,10.0,9.916,0.08399999999999963,1.0260619409113207
22924,10.0,10.0,0.0,1.0260619409113207
25708,10.0,10.0,0.0,1.0260619409113207
26888,10.0,10.0,0.0,1.0260619409113207
23718,10.0,10.0,0.0,1.0260619409113207
23415,10.0,10.0,0.0,1.0260619409113207
13787,10.0,10.0,0.0,1.0260619409113207
26277,10.0,10.0,0.0,1.0260619409113207
12065,10.0,10.0,0.0,1.0260619409113207
21582,10.0,10.0,0.0,1.0260619409113207
23410,10.0,10.0,0.0,1.0260619409113207
12497,9.0,9.368,-0.3680000000000003,1.0260619409113207
12547,9.0,10.0,-1.0,1.0260619409113207
27476,10.0,9.996,0.0039999999999995595,1.0260619409113207
23374,10.0,10.0,0.0,1.0260619409113207
11420,10.0,10.0,0.0,1.0260619409113207
26709,10.0,10.0,0.0,1.0260619409113207
11201,10.0,10.0,0.0,1.0260619409113207
26348,10.0,10.0,0.0,1.0260619409113207
26384,10.0,10.0,0.0,1.0260619409113207
13763,10.0,10.0,0.0,1.0260619409113207
11078,10.0,10.0,0.0,1.0260619409113207
26515,10.0,10.0,0.0,1.0260619409113207
23085,10.0,10.0,0.0,1.0260619409113207
22521,10.0,10.0,0.0,1.0260619409113207
13111,10.0,9.996,0.0039999999999995595,1.0260619409113207
12806,10.0,10.0,0.0,1.0260619409113207
12432,10.0,10.0,0.0,1.0260619409113207
23061,10.0,10.0,0.0,1.0260619409113207
13396,10.0,10.0,0.0,1.0260619409113207
13324,10.0,10.0,0.0,1.0260619409113207
22988,10.0,9.908,0.09200000000000053,1.0260619409113207
22486,10.0,10.0,0.0,1.0260619409113207
13016,10.0,10.0,0.0,1.0260619409113207
26764,10.0,10.0,0.0,1.0260619409113207
23057,10.0,10.0,0.0,1.0260619409113207
22230,10.0,10.0,0.0,1.0260619409113207
12314,10.0,10.0,0.0,1.0260619409113207
27329,10.0,10.0,0.0,1.0260619409113207
26493,10.0,10.0,0.0,1.0260619409113207
25674,10.0,10.0,0.0,1.0260619409113207
23060,10.0,10.0,0.0,1.0260619409113207
23656,10.0,10.0,0.0,1.0260619409113207
25766,10.0,10.0,0.0,1.0260619409113207
23020,10.0,10.0,0.0,1.0260619409113207
11298,10.0,10.0,0.0,1.0260619409113207
22059,10.0,10.0,0.0,1.0260619409113207
23126,10.0,8.196,1.8040000000000003,1.0260619409113207
23393,10.0,10.0,0.0,1.0260619409113207
26390,10.0,10.0,0.0,1.0260619409113207
21611,10.0,10.0,0.0,1.0260619409113207
26659,10.0,9.382,0.6180000000000003,1.0260619409113207
25366,10.0,10.0,0.0,1.0260619409113207
13349,10.0,10.0,0.0,1.0260619409113207
26889,10.0,10.0,0.0,1.0260619409113207
26677,10.0,10.0,0.0,1.0260619409113207
12925,10.0,10.0,0.0,1.0260619409113207
22494,10.0,10.0,0.0,1.0260619409113207
27509,10.0,9.988,0.012000000000000455,1.0260619409113207
5952,10.0,10.0,0.0,1.0260619409113207
11584,10.0,10.0,0.0,1.0260619409113207
13126,5.0,7.58,-2.58,1.0260619409113207
23573,10.0,10.0,0.0,1.0260619409113207
25093,10.0,10.0,0.0,1.0260619409113207
23553,10.0,10.0,0.0,1.0260619409113207
25914,10.0,9.8545,0.14550000000000018,1.0260619409113207
12390,10.0,10.0,0.0,1.0260619409113207
27347,10.0,10.0,0.0,1.0260619409113207
11451,10.0,10.0,0.0,1.0260619409113207
25384,10.0,10.0,0.0,1.0260619409113207
27325,10.0,10.0,0.0,1.0260619409113207
22584,10.0,10.0,0.0,1.0260619409113207
22135,10.0,10.0,0.0,1.0260619409113207
13627,9.0,7.08,1.92,1.0260619409113207
22728,10.0,10.0,0.0,1.0260619409113207
25542,10.0,10.0,0.0,1.0260619409113207
26618,10.0,10.0,0.0,1.0260619409113207
27274,10.0,10.0,0.0,1.0260619409113207
27138,10.0,10.0,0.0,1.0260619409113207
27345,10.0,10.0,0.0,1.0260619409113207
6249,10.0,10.0,0.0,1.0260619409113207
26363,10.0,10.0,0.0,1.0260619409113207
12717,10.0,10.0,0.0,1.0260619409113207
25428,10.0,10.0,0.0,1.0260619409113207
26851,10.0,10.0,0.0,1.0260619409113207
26083,10.0,10.0,0.0,1.0260619409113207
25754,10.0,9.864,0.13599999999999923,1.0260619409113207
25490,10.0,10.0,0.0,1.0260619409113207
23541,10.0,10.0,0.0,1.0260619409113207
11832,10.0,10.0,0.0,1.0260619409113207
5724,10.0,10.0,0.0,1.0260619409113207
21957,10.0,10.0,0.0,1.0260619409113207
12166,10.0,10.0,0.0,1.0260619409113207
26200,10.0,10.0,0.0,1.0260619409113207
23548,10.0,10.0,0.0,1.0260619409113207
12782,10.0,10.0,0.0,1.0260619409113207
26904,10.0,10.0,0.0,1.0260619409113207
12553,8.0,10.0,-2.0,1.0260619409113207
12968,10.0,9.42,0.5800000000000001,1.0260619409113207
26969,10.0,10.0,0.0,1.0260619409113207
27291,10.0,10.0,0.0,1.0260619409113207
21785,10.0,10.0,0.0,1.0260619409113207
26041,10.0,10.0,0.0,1.0260619409113207
26476,10.0,10.0,0.0,1.0260619409113207
11432,10.0,10.0,0.0,1.0260619409113207
25450,10.0,10.0,0.0,1.0260619409113207
11808,10.0,10.0,0.0,1.0260619409113207
26030,10.0,10.0,0.0,1.0260619409113207
21912,10.0,10.0,0.0,1.0260619409113207
25111,10.0,10.0,0.0,1.0260619409113207
26165,10.0,9.472,0.5280000000000005,1.0260619409113207
13236,2.0,3.264,-1.2639999999999998,1.0260619409113207
26330,10.0,10.0,0.0,1.0260619409113207
26465,10.0,10.0,0.0,1.0260619409113207
12875,9.0,9.384,-0.38400000000000034,1.0260619409113207
13148,10.0,10.0,0.0,1.0260619409113207
26907,10.0,10.0,0.0,1.0260619409113207
6054,10.0,10.0,0.0,1.0260619409113207
25777,10.0,9.98,0.019999999999999574,1.0260619409113207
12174,10.0,10.0,0.0,1.0260619409113207
22427,10.0,10.0,0.0,1.0260619409113207
22840,5.0,5.5255,-0.5255000000000001,1.0260619409113207
26047,10.0,10.0,0.0,1.0260619409113207
26883,10.0,10.0,0.0,1.0260619409113207
22303,10.0,10.0,0.0,1.0260619409113207
25643,10.0,10.0,0.0,1.0260619409113207
11752,10.0,10.0,0.0,1.0260619409113207
12003,10.0,10.0,0.0,1.0260619409113207
22495,10.0,10.0,0.0,1.0260619409113207
25710,10.0,10.0,0.0,1.0260619409113207
26461,10.0,10.0,0.0,1.0260619409113207
22459,10.0,9.36,0.6400000000000006,1.0260619409113207
21203,10.0,10.0,0.0,1.0260619409113207
12357,10.0,10.0,0.0,1.0260619409113207
22774,10.0,10.0,0.0,1.0260619409113207
26501,10.0,10.0,0.0,1.0260619409113207
