,True Values,Predict Values,Prediction Errors,"Mean Squared, Error"
17962,0.0,2.5100000000000002,-2.5100000000000002,2.079484530490086
4644,1.0,2.3133333333333344,-1.3133333333333344,2.079484530490086
1,4.0,3.8900000000000006,0.10999999999999943,2.079484530490086
30771,0.0,2.343333333333334,-2.343333333333334,2.079484530490086
25225,0.0,2.1966666666666654,-2.1966666666666654,2.079484530490086
3440,0.0,1.9399999999999984,-1.9399999999999984,2.079484530490086
2107,0.0,0.9866666666666675,-0.9866666666666675,2.079484530490086
30904,5.0,2.7733333333333334,2.2266666666666666,2.079484530490086
17465,0.0,1.986666666666666,-1.986666666666666,2.079484530490086
8006,5.0,3.0600000000000005,1.9399999999999995,2.079484530490086
26145,3.0,2.836666666666667,0.1633333333333331,2.079484530490086
20423,6.0,4.766666666666669,1.2333333333333307,2.079484530490086
2138,2.0,1.7499999999999996,0.25000000000000044,2.079484530490086
8525,5.0,2.6866666666666665,2.3133333333333335,2.079484530490086
1687,4.0,3.346666666666666,0.6533333333333342,2.079484530490086
24904,4.0,3.3966666666666656,0.6033333333333344,2.079484530490086
22012,2.0,2.3500000000000014,-0.3500000000000014,2.079484530490086
19158,2.0,3.073333333333334,-1.0733333333333341,2.079484530490086
15370,3.0,3.673333333333332,-0.673333333333332,2.079484530490086
20428,6.0,4.143333333333334,1.8566666666666656,2.079484530490086
13236,6.0,2.9333333333333336,3.0666666666666664,2.079484530490086
21871,3.0,2.473333333333334,0.526666666666666,2.079484530490086
19547,4.0,3.056666666666667,0.9433333333333329,2.079484530490086
18414,4.0,3.1766666666666667,0.8233333333333333,2.079484530490086
19434,0.0,2.423333333333334,-2.423333333333334,2.079484530490086
2224,5.0,4.003333333333334,0.9966666666666661,2.079484530490086
17464,0.0,2.0133333333333328,-2.0133333333333328,2.079484530490086
1711,5.0,3.5999999999999988,1.4000000000000012,2.079484530490086
6258,2.0,2.9066666666666667,-0.9066666666666667,2.079484530490086
18421,5.0,3.3,1.7000000000000002,2.079484530490086
14706,4.0,3.626666666666665,0.37333333333333485,2.079484530490086
20760,6.0,5.683333333333331,0.3166666666666691,2.079484530490086
29085,6.0,3.4899999999999984,2.5100000000000016,2.079484530490086
13423,6.0,2.4300000000000006,3.5699999999999994,2.079484530490086
6817,4.0,3.79,0.20999999999999996,2.079484530490086
26158,3.0,2.9966666666666666,0.0033333333333334103,2.079484530490086
18118,6.0,4.190000000000001,1.8099999999999987,2.079484530490086
592,0.0,1.1200000000000014,-1.1200000000000014,2.079484530490086
15157,2.0,2.3000000000000003,-0.30000000000000027,2.079484530490086
24040,3.0,3.0433333333333334,-0.043333333333333446,2.079484530490086
21380,4.0,2.8466666666666667,1.1533333333333333,2.079484530490086
31111,0.0,2.0399999999999987,-2.0399999999999987,2.079484530490086
6494,5.0,3.636666666666666,1.3633333333333342,2.079484530490086
5617,0.0,3.4366666666666656,-3.4366666666666656,2.079484530490086
2779,0.0,0.9033333333333331,-0.9033333333333331,2.079484530490086
15627,0.0,3.0,-3.0,2.079484530490086
8486,4.0,3.2766666666666664,0.7233333333333336,2.079484530490086
6908,1.0,2.426666666666667,-1.4266666666666672,2.079484530490086
30775,0.0,2.243333333333333,-2.243333333333333,2.079484530490086
27559,6.0,4.736666666666668,1.2633333333333319,2.079484530490086
30957,0.0,2.5566666666666666,-2.5566666666666666,2.079484530490086
1702,4.0,3.423333333333332,0.576666666666668,2.079484530490086
1691,4.0,3.4399999999999986,0.5600000000000014,2.079484530490086
15473,1.0,3.1033333333333335,-2.1033333333333335,2.079484530490086
25947,2.0,2.173333333333333,-0.1733333333333329,2.079484530490086
15162,2.0,2.413333333333334,-0.413333333333334,2.079484530490086
30830,2.0,2.4866666666666672,-0.48666666666666725,2.079484530490086
30265,0.0,2.420000000000001,-2.420000000000001,2.079484530490086
6907,1.0,2.506666666666667,-1.5066666666666668,2.079484530490086
16395,4.0,3.3066666666666658,0.6933333333333342,2.079484530490086
27715,5.0,3.569999999999998,1.430000000000002,2.079484530490086
16389,4.0,3.2799999999999994,0.7200000000000006,2.079484530490086
13452,1.0,1.686666666666666,-0.6866666666666661,2.079484530490086
20172,2.0,2.736666666666667,-0.7366666666666668,2.079484530490086
957,1.0,2.26,-1.2599999999999998,2.079484530490086
1349,4.0,3.3866666666666654,0.6133333333333346,2.079484530490086
6829,4.0,3.713333333333333,0.28666666666666707,2.079484530490086
14150,2.0,2.9733333333333336,-0.9733333333333336,2.079484530490086
7802,3.0,2.98,0.020000000000000018,2.079484530490086
6440,2.0,2.5999999999999996,-0.5999999999999996,2.079484530490086
14495,2.0,2.2900000000000005,-0.2900000000000005,2.079484530490086
12044,5.0,2.7466666666666666,2.2533333333333334,2.079484530490086
29480,2.0,2.1566666666666663,-0.1566666666666663,2.079484530490086
13419,6.0,2.926666666666667,3.073333333333333,2.079484530490086
19036,4.0,3.016666666666667,0.983333333333333,2.079484530490086
16849,2.0,2.9266666666666667,-0.9266666666666667,2.079484530490086
3152,2.0,2.563333333333333,-0.563333333333333,2.079484530490086
11654,3.0,2.203333333333333,0.7966666666666669,2.079484530490086
18135,0.0,0.866666666666668,-0.866666666666668,2.079484530490086
1283,1.0,1.6366666666666656,-0.6366666666666656,2.079484530490086
14578,5.0,4.450000000000002,0.549999999999998,2.079484530490086
19541,4.0,3.096666666666667,0.9033333333333329,2.079484530490086
4783,0.0,2.816666666666667,-2.816666666666667,2.079484530490086
27414,0.0,0.6200000000000032,-0.6200000000000032,2.079484530490086
6317,4.0,3.2233333333333327,0.7766666666666673,2.079484530490086
7689,5.0,3.213333333333334,1.7866666666666662,2.079484530490086
30238,5.0,2.6566666666666667,2.3433333333333333,2.079484530490086
22258,5.0,3.9933333333333323,1.0066666666666677,2.079484530490086
14064,5.0,4.420000000000001,0.5799999999999992,2.079484530490086
29090,0.0,2.75,-2.75,2.079484530490086
11800,2.0,2.0866666666666656,-0.08666666666666556,2.079484530490086
30331,2.0,2.4500000000000006,-0.4500000000000006,2.079484530490086
25937,1.0,2.2700000000000005,-1.2700000000000005,2.079484530490086
27411,0.0,1.61,-1.61,2.079484530490086
5645,1.0,2.783333333333333,-1.7833333333333332,2.079484530490086
6316,4.0,3.1866666666666665,0.8133333333333335,2.079484530490086
20752,6.0,5.5733333333333315,0.4266666666666685,2.079484530490086
15576,5.0,3.636666666666666,1.3633333333333342,2.079484530490086
30348,3.0,2.57,0.43000000000000016,2.079484530490086
13282,0.0,0.7000000000000015,-0.7000000000000015,2.079484530490086
17717,3.0,3.1566666666666667,-0.15666666666666673,2.079484530490086
13737,5.0,4.019999999999999,0.9800000000000013,2.079484530490086
3298,1.0,1.9533333333333323,-0.9533333333333323,2.079484530490086
17196,3.0,3.0100000000000002,-0.010000000000000231,2.079484530490086
970,2.0,2.086666666666665,-0.08666666666666512,2.079484530490086
413,0.0,1.6333333333333329,-1.6333333333333329,2.079484530490086
16846,2.0,2.81,-0.81,2.079484530490086
13530,4.0,2.73,1.27,2.079484530490086
14158,2.0,2.7600000000000002,-0.7600000000000002,2.079484530490086
30244,6.0,2.67,3.33,2.079484530490086
27713,5.0,3.5133333333333314,1.4866666666666686,2.079484530490086
31160,2.0,2.3066666666666675,-0.30666666666666753,2.079484530490086
5596,6.0,4.2633333333333345,1.7366666666666655,2.079484530490086
4708,4.0,2.4500000000000006,1.5499999999999994,2.079484530490086
17636,0.0,2.3933333333333335,-2.3933333333333335,2.079484530490086
30781,0.0,2.236666666666667,-2.236666666666667,2.079484530490086
12490,2.0,2.1799999999999997,-0.17999999999999972,2.079484530490086
15477,1.0,2.9566666666666666,-1.9566666666666666,2.079484530490086
19205,4.0,3.266666666666666,0.7333333333333338,2.079484530490086
16848,2.0,2.9,-0.8999999999999999,2.079484530490086
24259,5.0,3.9766666666666657,1.0233333333333343,2.079484530490086
30292,1.0,2.5133333333333336,-1.5133333333333336,2.079484530490086
17120,6.0,3.346666666666666,2.653333333333334,2.079484530490086
30864,4.0,2.8266666666666667,1.1733333333333333,2.079484530490086
13216,5.0,2.9033333333333333,2.0966666666666667,2.079484530490086
16224,4.0,3.3966666666666656,0.6033333333333344,2.079484530490086
16392,4.0,3.386666666666666,0.6133333333333342,2.079484530490086
19439,0.0,2.3766666666666674,-2.3766666666666674,2.079484530490086
16839,2.0,2.8133333333333335,-0.8133333333333335,2.079484530490086
1300,2.0,1.8499999999999983,0.1500000000000017,2.079484530490086
17562,4.0,3.116666666666667,0.8833333333333329,2.079484530490086
30356,3.0,2.5866666666666664,0.41333333333333355,2.079484530490086
30316,2.0,2.456666666666667,-0.456666666666667,2.079484530490086
15644,1.0,2.79,-1.79,2.079484530490086
19191,4.0,3.2799999999999994,0.7200000000000006,2.079484530490086
14487,2.0,2.1299999999999994,-0.12999999999999945,2.079484530490086
1346,4.0,3.363333333333332,0.636666666666668,2.079484530490086
1930,0.0,1.3766666666666674,-1.3766666666666674,2.079484530490086
22205,3.0,2.483333333333334,0.5166666666666662,2.079484530490086
7716,0.0,1.7599999999999993,-1.7599999999999993,2.079484530490086
4645,1.0,2.3400000000000007,-1.3400000000000007,2.079484530490086
14723,5.0,3.953333333333333,1.0466666666666669,2.079484530490086
27094,0.0,1.9833333333333312,-1.9833333333333312,2.079484530490086
27556,6.0,4.820000000000002,1.179999999999998,2.079484530490086
30220,5.0,3.4733333333333314,1.5266666666666686,2.079484530490086
7709,6.0,3.5799999999999983,2.4200000000000017,2.079484530490086
17180,2.0,2.57,-0.5699999999999998,2.079484530490086
1348,4.0,3.4066666666666654,0.5933333333333346,2.079484530490086
12592,0.0,0.1433333333333371,-0.1433333333333371,2.079484530490086
30262,6.0,3.323333333333333,2.676666666666667,2.079484530490086
1355,4.0,2.6466666666666665,1.3533333333333335,2.079484530490086
14101,0.0,2.0799999999999987,-2.0799999999999987,2.079484530490086
2221,5.0,3.689999999999999,1.310000000000001,2.079484530490086
14160,2.0,2.836666666666667,-0.8366666666666669,2.079484530490086
29481,2.0,2.1566666666666663,-0.1566666666666663,2.079484530490086
28140,2.0,2.183333333333333,-0.18333333333333313,2.079484530490086
585,0.0,1.240000000000002,-1.240000000000002,2.079484530490086
7707,6.0,3.5199999999999982,2.4800000000000018,2.079484530490086
3151,2.0,2.5966666666666667,-0.5966666666666667,2.079484530490086
19430,0.0,2.5333333333333337,-2.5333333333333337,2.079484530490086
28195,4.0,2.4033333333333338,1.5966666666666662,2.079484530490086
27945,1.0,2.146666666666666,-1.146666666666666,2.079484530490086
8008,5.0,3.033333333333333,1.9666666666666668,2.079484530490086
8936,1.0,2.383333333333334,-1.3833333333333342,2.079484530490086
28277,1.0,1.4899999999999998,-0.48999999999999977,2.079484530490086
16517,2.0,2.8566666666666665,-0.8566666666666665,2.079484530490086
11642,2.0,2.0733333333333324,-0.07333333333333236,2.079484530490086
28443,1.0,2.4100000000000006,-1.4100000000000006,2.079484530490086
15953,0.0,2.586666666666667,-2.586666666666667,2.079484530490086
2231,6.0,4.283333333333335,1.716666666666665,2.079484530490086
26793,2.0,2.2466666666666666,-0.2466666666666666,2.079484530490086
13422,6.0,2.83,3.17,2.079484530490086
1333,3.0,2.320000000000001,0.6799999999999988,2.079484530490086
3435,0.0,1.8499999999999988,-1.8499999999999988,2.079484530490086
29686,3.0,2.416666666666667,0.583333333333333,2.079484530490086
21332,2.0,2.363333333333334,-0.3633333333333342,2.079484530490086
11655,3.0,2.1899999999999995,0.8100000000000005,2.079484530490086
10950,1.0,1.7733333333333325,-0.7733333333333325,2.079484530490086
29983,2.0,2.5966666666666667,-0.5966666666666667,2.079484530490086
6112,6.0,4.0066666666666695,1.9933333333333305,2.079484530490086
2222,5.0,3.763333333333333,1.2366666666666668,2.079484530490086
12042,5.0,2.86,2.14,2.079484530490086
30320,2.0,2.390000000000001,-0.390000000000001,2.079484530490086
30344,3.0,2.6433333333333335,0.35666666666666647,2.079484530490086
7805,3.0,2.9566666666666666,0.043333333333333446,2.079484530490086
23197,2.0,2.0533333333333323,-0.053333333333332344,2.079484530490086
408,0.0,2.029999999999999,-2.029999999999999,2.079484530490086
17330,1.0,2.59,-1.5899999999999999,2.079484530490086
8628,3.0,3.0900000000000007,-0.09000000000000075,2.079484530490086
13621,1.0,1.5499999999999985,-0.5499999999999985,2.079484530490086
19309,2.0,3.2833333333333323,-1.2833333333333323,2.079484530490086
13453,1.0,1.4,-0.3999999999999999,2.079484530490086
14486,2.0,2.1499999999999995,-0.14999999999999947,2.079484530490086
9842,4.0,2.8633333333333333,1.1366666666666667,2.079484530490086
30491,2.0,2.5466666666666664,-0.5466666666666664,2.079484530490086
28301,2.0,2.3833333333333337,-0.38333333333333375,2.079484530490086
9179,4.0,3.1100000000000008,0.8899999999999992,2.079484530490086
27069,6.0,4.786666666666669,1.2133333333333312,2.079484530490086
8107,2.0,2.6133333333333333,-0.6133333333333333,2.079484530490086
24173,1.0,2.986666666666667,-1.9866666666666668,2.079484530490086
963,2.0,2.0733333333333324,-0.07333333333333236,2.079484530490086
20033,4.0,3.2466666666666666,0.7533333333333334,2.079484530490086
24399,4.0,2.7,1.2999999999999998,2.079484530490086
13671,3.0,2.603333333333333,0.39666666666666694,2.079484530490086
21474,1.0,2.246666666666667,-1.246666666666667,2.079484530490086
17110,6.0,3.92,2.08,2.079484530490086
14457,0.0,1.5899999999999996,-1.5899999999999996,2.079484530490086
2116,1.0,1.2766666666666653,-0.2766666666666653,2.079484530490086
11650,2.0,2.109999999999999,-0.10999999999999899,2.079484530490086
29931,0.0,2.736666666666667,-2.736666666666667,2.079484530490086
28377,5.0,2.7533333333333334,2.2466666666666666,2.079484530490086
20169,2.0,2.563333333333333,-0.563333333333333,2.079484530490086
3155,2.0,2.53,-0.5299999999999998,2.079484530490086
18926,0.0,2.85,-2.85,2.079484530490086
21457,0.0,2.2499999999999996,-2.2499999999999996,2.079484530490086
2740,6.0,2.84,3.16,2.079484530490086
17181,2.0,2.523333333333334,-0.5233333333333339,2.079484530490086
15636,1.0,2.3733333333333335,-1.3733333333333335,2.079484530490086
8950,2.0,2.4933333333333336,-0.4933333333333336,2.079484530490086
31152,2.0,2.380000000000001,-0.3800000000000008,2.079484530490086
29307,2.0,2.283333333333333,-0.2833333333333332,2.079484530490086
2114,1.0,1.426666666666665,-0.426666666666665,2.079484530490086
17209,3.0,3.0066666666666673,-0.006666666666667265,2.079484530490086
1753,0.0,2.66,-2.66,2.079484530490086
10768,1.0,3.389999999999999,-2.389999999999999,2.079484530490086
16383,4.0,3.216666666666667,0.7833333333333332,2.079484530490086
18038,3.0,3.1033333333333335,-0.1033333333333335,2.079484530490086
14447,0.0,2.2199999999999993,-2.2199999999999993,2.079484530490086
3000,3.0,2.6366666666666667,0.3633333333333333,2.079484530490086
13278,0.0,1.4800000000000009,-1.4800000000000009,2.079484530490086
14500,2.0,2.336666666666668,-0.3366666666666678,2.079484530490086
14722,4.0,3.8100000000000005,0.1899999999999995,2.079484530490086
8126,3.0,2.6733333333333333,0.32666666666666666,2.079484530490086
20530,3.0,4.196666666666668,-1.196666666666668,2.079484530490086
29970,1.0,2.9366666666666665,-1.9366666666666665,2.079484530490086
13527,4.0,2.256666666666667,1.7433333333333332,2.079484530490086
29790,1.0,1.8533333333333317,-0.8533333333333317,2.079484530490086
6215,4.0,3.063333333333334,0.9366666666666661,2.079484530490086
8120,2.0,2.72,-0.7200000000000002,2.079484530490086
31151,2.0,2.3733333333333344,-0.3733333333333344,2.079484530490086
29930,0.0,2.7033333333333336,-2.7033333333333336,2.079484530490086
19164,2.0,3.1366666666666676,-1.1366666666666676,2.079484530490086
29310,2.0,2.5966666666666667,-0.5966666666666667,2.079484530490086
14491,2.0,2.3466666666666676,-0.34666666666666757,2.079484530490086
1114,1.0,1.659999999999999,-0.659999999999999,2.079484530490086
8945,2.0,2.4933333333333336,-0.4933333333333336,2.079484530490086
15158,2.0,2.29,-0.29000000000000004,2.079484530490086
17222,4.0,3.0733333333333337,0.9266666666666663,2.079484530490086
6973,4.0,2.7333333333333334,1.2666666666666666,2.079484530490086
16518,2.0,2.8966666666666665,-0.8966666666666665,2.079484530490086
21450,0.0,2.0933333333333324,-2.0933333333333324,2.079484530490086
30342,3.0,2.57,0.43000000000000016,2.079484530490086
27404,6.0,5.659999999999997,0.3400000000000034,2.079484530490086
26451,2.0,2.3966666666666674,-0.3966666666666674,2.079484530490086
18891,5.0,3.0866666666666673,1.9133333333333327,2.079484530490086
30240,6.0,2.71,3.29,2.079484530490086
8109,2.0,2.6066666666666665,-0.6066666666666665,2.079484530490086
30811,1.0,2.4800000000000004,-1.4800000000000004,2.079484530490086
2787,1.0,1.2499999999999996,-0.24999999999999956,2.079484530490086
30318,2.0,2.390000000000001,-0.390000000000001,2.079484530490086
13133,1.0,1.4599999999999989,-0.45999999999999885,2.079484530490086
8680,5.0,3.1799999999999997,1.8200000000000003,2.079484530490086
15071,5.0,3.1033333333333335,1.8966666666666665,2.079484530490086
18889,5.0,3.1333333333333337,1.8666666666666663,2.079484530490086
960,2.0,2.126666666666666,-0.12666666666666604,2.079484530490086
7163,5.0,3.226666666666666,1.7733333333333339,2.079484530490086
24770,5.0,3.549999999999999,1.450000000000001,2.079484530490086
24769,5.0,3.633333333333332,1.366666666666668,2.079484530490086
658,3.0,2.113333333333333,0.8866666666666672,2.079484530490086
28440,1.0,2.4100000000000006,-1.4100000000000006,2.079484530490086
30868,4.0,2.6933333333333334,1.3066666666666666,2.079484530490086
29312,2.0,2.6,-0.6000000000000001,2.079484530490086
8930,1.0,2.360000000000001,-1.3600000000000012,2.079484530490086
2127,1.0,1.1666666666666645,-0.16666666666666452,2.079484530490086
18892,5.0,3.0933333333333337,1.9066666666666663,2.079484530490086
26429,1.0,1.5533333333333332,-0.5533333333333332,2.079484530490086
19163,2.0,3.120000000000001,-1.120000000000001,2.079484530490086
20689,3.0,4.226666666666667,-1.2266666666666666,2.079484530490086
22025,3.0,2.473333333333334,0.526666666666666,2.079484530490086
20992,2.0,2.1133333333333324,-0.1133333333333324,2.079484530490086
28199,5.0,2.6333333333333333,2.3666666666666667,2.079484530490086
29473,2.0,2.206666666666666,-0.2066666666666661,2.079484530490086
31016,3.0,3.0033333333333334,-0.0033333333333334103,2.079484530490086
30760,6.0,2.913333333333333,3.086666666666667,2.079484530490086
7169,5.0,3.7399999999999998,1.2600000000000002,2.079484530490086
29437,0.0,2.216666666666667,-2.216666666666667,2.079484530490086
24906,4.0,3.3499999999999988,0.6500000000000012,2.079484530490086
8401,0.0,2.5966666666666667,-2.5966666666666667,2.079484530490086
5664,2.0,2.4833333333333334,-0.4833333333333334,2.079484530490086
28758,0.0,2.1933333333333334,-2.1933333333333334,2.079484530490086
18660,1.0,2.663333333333333,-1.663333333333333,2.079484530490086
29433,0.0,2.21,-2.21,2.079484530490086
1279,1.0,1.7166666666666657,-0.7166666666666657,2.079484530490086
13420,6.0,2.876666666666667,3.123333333333333,2.079484530490086
18138,0.0,1.02,-1.02,2.079484530490086
30322,2.0,2.370000000000001,-0.370000000000001,2.079484530490086
16187,3.0,2.9966666666666666,0.0033333333333334103,2.079484530490086
2131,1.0,1.2799999999999987,-0.2799999999999987,2.079484530490086
28857,4.0,2.8033333333333332,1.1966666666666668,2.079484530490086
1735,6.0,3.469999999999999,2.530000000000001,2.079484530490086
27552,6.0,4.54666666666667,1.4533333333333296,2.079484530490086
30065,5.0,2.966666666666667,2.033333333333333,2.079484530490086
1117,1.0,1.5999999999999994,-0.5999999999999994,2.079484530490086
19159,2.0,3.170000000000001,-1.1700000000000008,2.079484530490086
1718,5.0,4.293333333333333,0.706666666666667,2.079484530490086
6924,2.0,2.4733333333333336,-0.4733333333333336,2.079484530490086
20997,2.0,2.1599999999999997,-0.1599999999999997,2.079484530490086
4512,3.0,2.6666666666666665,0.3333333333333335,2.079484530490086
8255,1.0,2.4100000000000006,-1.4100000000000006,2.079484530490086
16379,4.0,3.0500000000000007,0.9499999999999993,2.079484530490086
17118,6.0,3.4933333333333323,2.5066666666666677,2.079484530490086
25580,0.0,2.79,-2.79,2.079484530490086
27954,1.0,2.2233333333333336,-1.2233333333333336,2.079484530490086
30150,2.0,2.6066666666666665,-0.6066666666666665,2.079484530490086
14490,2.0,2.2733333333333334,-0.27333333333333343,2.079484530490086
14163,2.0,2.7033333333333336,-0.7033333333333336,2.079484530490086
6498,5.0,3.7066666666666657,1.2933333333333343,2.079484530490086
14446,0.0,2.236666666666666,-2.236666666666666,2.079484530490086
19169,3.0,3.080000000000001,-0.08000000000000096,2.079484530490086
13461,1.0,1.723333333333333,-0.7233333333333329,2.079484530490086
14513,3.0,2.7266666666666666,0.27333333333333343,2.079484530490086
21019,3.0,2.483333333333334,0.5166666666666662,2.079484530490086
14499,2.0,2.3266666666666675,-0.32666666666666755,2.079484530490086
30959,1.0,2.63,-1.63,2.079484530490086
14496,2.0,2.370000000000001,-0.370000000000001,2.079484530490086
25231,0.0,2.053333333333332,-2.053333333333332,2.079484530490086
2738,6.0,2.7233333333333336,3.2766666666666664,2.079484530490086
30270,0.0,2.4733333333333336,-2.4733333333333336,2.079484530490086
14096,6.0,3.4033333333333315,2.5966666666666685,2.079484530490086
407,6.0,2.956666666666667,3.043333333333333,2.079484530490086
25942,1.0,2.1133333333333324,-1.1133333333333324,2.079484530490086
12279,1.0,1.126666666666665,-0.12666666666666493,2.079484530490086
9183,5.0,2.7866666666666666,2.2133333333333334,2.079484530490086
15368,3.0,3.646666666666665,-0.6466666666666652,2.079484530490086
12030,4.0,2.7866666666666666,1.2133333333333334,2.079484530490086
1354,4.0,3.1333333333333333,0.8666666666666667,2.079484530490086
14097,6.0,3.8099999999999996,2.1900000000000004,2.079484530490086
1368,5.0,2.796666666666667,2.203333333333333,2.079484530490086
1341,3.0,2.92,0.08000000000000007,2.079484530490086
28384,5.0,2.9033333333333333,2.0966666666666667,2.079484530490086
584,0.0,1.2266666666666686,-1.2266666666666686,2.079484530490086
977,2.0,2.0199999999999987,-0.019999999999998685,2.079484530490086
7914,1.0,2.4033333333333338,-1.4033333333333338,2.079484530490086
22210,3.0,2.6733333333333333,0.32666666666666666,2.079484530490086
30910,5.0,3.076666666666667,1.923333333333333,2.079484530490086
2100,0.0,0.9700000000000009,-0.9700000000000009,2.079484530490086
3835,2.0,2.4500000000000006,-0.4500000000000006,2.079484530490086
6495,5.0,3.3499999999999988,1.6500000000000012,2.079484530490086
14786,0.0,2.576666666666667,-2.576666666666667,2.079484530490086
12045,5.0,2.66,2.34,2.079484530490086
15384,4.0,3.7199999999999998,0.28000000000000025,2.079484530490086
28437,0.0,2.423333333333334,-2.423333333333334,2.079484530490086
14063,5.0,4.346666666666668,0.6533333333333324,2.079484530490086
8259,1.0,2.3133333333333335,-1.3133333333333335,2.079484530490086
27953,1.0,2.22,-1.2200000000000002,2.079484530490086
1320,3.0,1.9599999999999982,1.0400000000000018,2.079484530490086
13073,6.0,5.479999999999999,0.5200000000000014,2.079484530490086
24403,4.0,2.97,1.0299999999999998,2.079484530490086
30966,1.0,2.716666666666667,-1.7166666666666668,2.079484530490086
30333,2.0,2.5166666666666666,-0.5166666666666666,2.079484530490086
29932,0.0,2.54,-2.54,2.079484530490086
13134,1.0,1.5899999999999994,-0.5899999999999994,2.079484530490086
